probe_id,lhs_holder,lhs_value_class,lhs_bytes,lhs_canon,rhs_holder,rhs_value_class,rhs_bytes,rhs_canon,output_bytes,output_canon
A:&|3|21,Boolean,true,true,true,MutableMap,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|3|22,Boolean,true,true,true,LinkedHashMap,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|3|23,Boolean,true,true,true,data class,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|3|24,Boolean,true,true,true,List<List<Any?>>,seq_in_seq,"[[1, 2], [3, 4]]","c|c|[1, 1.0, 0],[1, 1.0, 1]|integer|as-sorted,c|[1, 1.0, 2],[1, 1.5, 1]|integer|as-sorted|integer|as-sorted",,REFUSE
A:&|3|25,Boolean,true,true,true,sealed class Node,seq_in_seq,"[[1, 2], [3, 4]]","c|c|[1, 1.0, 0],[1, 1.0, 1]|integer|as-sorted,c|[1, 1.0, 2],[1, 1.5, 1]|integer|as-sorted|integer|as-sorted",,REFUSE
A:&|4|0,Int,base_42,0000002a,"[1, 1.3125, 5]",null,null,null,null,,REFUSE
A:&|4|1,Int,base_42,0000002a,"[1, 1.3125, 5]",Unit,null,null,null,,REFUSE
A:&|4|2,Int,base_42,0000002a,"[1, 1.3125, 5]",Nothing?,null,null,null,,REFUSE
A:&|4|3,Int,base_42,0000002a,"[1, 1.3125, 5]",Boolean,true,true,true,,REFUSE
A:&|4|4,Int,base_42,0000002a,"[1, 1.3125, 5]",Int,base_42,0000002a,"[1, 1.3125, 5]",,REFUSE
A:&|4|5,Int,base_42,0000002a,"[1, 1.3125, 5]",Long,base_42,000000000000002a,"[1, 1.3125, 5]",,REFUSE
A:&|4|6,Int,base_42,0000002a,"[1, 1.3125, 5]",ULong,base_42,000000000000002a,"[1, 1.3125, 5]",,REFUSE
A:&|4|7,Int,base_42,0000002a,"[1, 1.3125, 5]",BigInteger,base_42,2a,"[1, 1.3125, 5]",,REFUSE
A:&|4|8,Int,base_42,0000002a,"[1, 1.3125, 5]",Double,base_1_5,3ff8000000000000,"[1, 1.5, 0]",,REFUSE
A:&|4|9,Int,base_42,0000002a,"[1, 1.3125, 5]",Float,base_1_5,3fc00000,"[1, 1.5, 0]",,REFUSE
